iso3_code,country,admin1_code,admin1_name,date,year,quarter,ntlmean_quarterly,ntlsum_quarterly,time,fullname,id,treated
CMR,Cameroun (le),CM009,Sud,2019_Q4,2019,Q4,.29709706,61.795025,28,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2020_Q1,2020,Q1,.29283378,60.908279,29,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2020_Q2,2020,Q2,.224052,46.601936,30,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2020_Q3,2020,Q3,.22789183,47.400608,31,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2020_Q4,2020,Q4,.24698643,51.372211,32,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2021_Q1,2021,Q1,.23323941,48.512882,33,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2021_Q2,2021,Q2,.25407657,52.846931,34,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2021_Q3,2021,Q3,.27115139,56.398426,35,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2021_Q4,2021,Q4,.30151251,62.713421,36,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2022_Q1,2022,Q1,.31325439,65.155685,37,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2022_Q2,2022,Q2,.30005428,62.41011,38,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2022_Q3,2022,Q3,.29941651,62.277462,39,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2022_Q4,2022,Q4,.40440723,84.11512,40,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2023_Q1,2023,Q1,.35833225,74.5317,41,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2023_Q2,2023,Q2,.35019824,72.839859,42,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2023_Q3,2023,Q3,.33186784,69.027206,43,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2023_Q4,2023,Q4,.39936769,83.06691,44,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2024_Q1,2024,Q1,.33721679,70.139771,45,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2024_Q2,2024,Q2,.33101892,68.850639,46,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2024_Q3,2024,Q3,.28792551,59.887375,47,"Sud, Cameroun (le)",96,0
CMR,Cameroun (le),CM009,Sud,2024_Q4,2024,Q4,.35040978,72.883865,48,"Sud, Cameroun (le)",96,0
NGA,Nigeria,1517,Abia,2013_Q1,2013,Q1,1.152301,1614.1838,1,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2013_Q2,2013,Q2,1.3064373,1830.1034,2,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2013_Q3,2013,Q3,.99383736,1392.2024,3,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2013_Q4,2013,Q4,1.0234166,1433.6381,4,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2014_Q1,2014,Q1,1.2114282,1697.0114,5,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2014_Q2,2014,Q2,1.1248659,1575.7518,6,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2014_Q3,2014,Q3,.97425491,1364.7706,7,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2014_Q4,2014,Q4,1.0924225,1530.304,8,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2015_Q1,2015,Q1,1.2246673,1715.5571,9,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2015_Q2,2015,Q2,1.0037326,1406.064,10,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2015_Q3,2015,Q3,1.0045738,1407.2424,11,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2015_Q4,2015,Q4,1.2485435,1749.0038,12,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2016_Q1,2016,Q1,1.1356242,1590.8225,13,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2016_Q2,2016,Q2,1.0277163,1439.6611,14,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2016_Q3,2016,Q3,.9615463,1346.968,15,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2016_Q4,2016,Q4,.89507228,1253.8489,16,"Abia, Nigeria",1,0
NGA,Nigeria,1517,Abia,2017_Q1,2017,Q1,.76318777,1069.1003,17,"Abia, Nigeria",1,0
